mandi,crop,gross_price,distance_km,perishability,days_in_storage,net_earning,action
Bulandshahr Mandi,Wheat,2830.0,72.0,2,4,2331.83,2
Bulandshahr Mandi,Wheat,2830.0,59.9,1,34,1993.06,2
Bulandshahr Mandi,Wheat,2830.0,68.9,2,43,1192.26,2
Bulandshahr Mandi,Wheat,2830.0,61.8,2,28,1656.88,1
Bulandshahr Mandi,Wheat,2830.0,83.0,2,44,1132.75,2
Bulandshahr Mandi,Wheat,2830.0,77.8,2,45,1114.72,2
Bulandshahr Mandi,Wheat,2830.0,91.1,2,2,2306.73,2
Bulandshahr Mandi,Wheat,2830.0,58.2,2,44,1185.43,2
Bulandshahr Mandi,Wheat,2830.0,61.2,1,9,2363.11,2
Bulandshahr Mandi,Wheat,2830.0,72.5,2,40,1272.52,2
Bulandshahr Mandi,Wheat,2830.0,72.0,2,36,1391.26,2
Bulandshahr Mandi,Wheat,2830.0,62.5,2,16,2013.66,1
Bulandshahr Mandi,Wheat,2830.0,74.7,2,8,2203.27,0
Bulandshahr Mandi,Wheat,2830.0,80.7,2,21,1802.87,1
Bulandshahr Mandi,Wheat,2830.0,76.6,2,0,2428.7,2
Bulandshahr Mandi,Wheat,2830.0,83.1,2,12,2053.93,0
Bulandshahr Mandi,Wheat,2830.0,82.0,1,6,2317.84,2
Bulandshahr Mandi,Wheat,2830.0,82.1,1,4,2346.26,2
Bulandshahr Mandi,Wheat,2830.0,67.2,2,8,2233.78,0
Bulandshahr Mandi,Wheat,2830.0,80.2,1,15,2195.38,1
Bulandshahr Mandi,Mustard,6080.0,81.0,1,14,5124.01,1
Bulandshahr Mandi,Mustard,5980.0,83.6,1,45,4003.47,2
Bulandshahr Mandi,Mustard,5950.0,75.2,2,9,4899.4,0
Bulandshahr Mandi,Mustard,5750.0,75.0,1,12,4916.08,0
Bulandshahr Mandi,Mustard,5572.0,58.6,3,2,5009.77,0
Bulandshahr Mandi,Mustard,5600.0,77.0,3,39,1532.17,2
Bulandshahr Mandi,Mustard,7150.0,60.0,3,17,4675.48,1
Bulandshahr Mandi,Mustard,5920.0,62.6,2,39,2936.59,2
Bulandshahr Mandi,Mustard,5572.0,76.6,1,30,4195.01,1
Bulandshahr Mandi,Mustard,5690.0,87.6,3,14,3876.14,0
Bulandshahr Mandi,Mustard,5915.0,80.4,3,44,1130.46,2
Bulandshahr Mandi,Mustard,6050.0,88.1,1,19,4901.84,1
Bulandshahr Mandi,Mustard,5980.0,91.6,1,13,5023.24,0
Bulandshahr Mandi,Mustard,5725.0,76.3,3,18,3560.59,0
Bulandshahr Mandi,Mustard,6080.0,56.9,2,18,4470.64,0
Bulandshahr Mandi,Mustard,5750.0,86.1,1,12,4869.73,0
Bulandshahr Mandi,Mustard,5980.0,72.0,2,9,4938.47,0
Bulandshahr Mandi,Mustard,5810.0,58.6,3,26,2888.81,1
Bulandshahr Mandi,Mustard,5721.0,89.0,1,12,4831.24,0
Bulandshahr Mandi,Mustard,6010.0,76.1,3,0,5547.35,2
Bulandshahr Mandi,Mustard,5150.0,60.5,1,1,4746.1,0
Bulandshahr Mandi,Mustard,5150.0,58.6,3,10,3922.31,0
Bulandshahr Mandi,Mustard,5000.0,89.4,3,7,3930.99,0
Bulandshahr Mandi,Mustard,5670.0,61.6,1,25,4487.49,1
Bulandshahr Mandi,Mustard,5450.0,59.8,2,20,3854.64,1
Bulandshahr Mandi,Mustard,6050.0,64.0,2,23,4084.08,1
Bulandshahr Mandi,Mustard,5810.0,80.3,2,30,3412.77,1
Bulandshahr Mandi,Mustard,5950.0,91.3,2,40,2818.48,2
Bulandshahr Mandi,Mustard,5450.0,62.7,1,1,5028.5,0
Bulandshahr Mandi,Mustard,5970.0,79.9,1,11,5128.64,0
Bulandshahr Mandi,Mustard,5550.0,85.2,3,27,2598.58,1
Bulandshahr Mandi,Mustard,6050.0,65.4,1,45,4113.33,2
Bulandshahr Mandi,Mustard,5670.0,90.4,2,5,4840.81,0
Bulandshahr Mandi,Mustard,6800.0,63.6,3,7,5574.2,2
Bulandshahr Mandi,Mustard,5980.0,70.4,1,6,5344.03,0
Bulandshahr Mandi,Mustard,5000.0,75.2,2,12,3904.73,0
Bulandshahr Mandi,Mustard,6080.0,68.6,2,28,3751.4,1
Bulandshahr Mandi,Mustard,5670.0,65.4,1,34,4188.79,2
Bulandshahr Mandi,Mustard,5945.0,82.9,1,6,5256.74,0
Bulandshahr Mandi,Mustard,5920.0,88.1,1,9,5113.27,0
Bulandshahr Mandi,Mustard,5450.0,78.8,1,43,3699.91,2
Bulandshahr Mandi,Mustard,5650.0,66.7,3,45,995.0,2
Bulandshahr Mandi,Mustard,6100.0,68.7,2,12,4852.54,0
Bulandshahr Mandi,Mustard,5650.0,80.5,3,18,3498.13,0
Bulandshahr Mandi,Mustard,5650.0,64.4,2,2,5121.27,0
Bulandshahr Mandi,Mustard,5725.0,82.2,3,27,2693.67,1
Bulandshahr Mandi,Mustard,5721.0,86.7,1,43,3870.59,2
Bulandshahr Mandi,Mustard,6100.0,65.9,3,23,3329.33,1
Bulandshahr Mandi,Mustard,5740.0,91.2,1,11,4870.62,0
Bulandshahr Mandi,Mustard,5740.0,60.5,2,17,4260.95,0
Bulandshahr Mandi,Potatoes,1800.0,86.3,4,24,583.28,2
Bulandshahr Mandi,Potatoes,1700.0,58.7,4,0,1401.85,0
Bulandshahr Mandi,Potatoes,2000.0,64.8,3,26,887.59,2
Bulandshahr Mandi,Potatoes,1800.0,78.6,5,28,225.65,2
Bulandshahr Mandi,Potatoes,1700.0,76.5,4,16,814.2,1
Bulandshahr Mandi,Potatoes,1770.0,71.1,4,21,701.67,2
Bulandshahr Mandi,Potatoes,2000.0,86.6,5,10,1099.21,0
Bulandshahr Mandi,Potatoes,2000.0,72.0,3,15,1194.28,1
Bulandshahr Mandi,Potatoes,1800.0,61.1,5,3,1355.04,1
Bulandshahr Mandi,Potatoes,1770.0,87.4,5,14,777.95,1
Bulandshahr Mandi,Potatoes,2000.0,64.0,4,29,508.29,2
Bulandshahr Mandi,Potatoes,1800.0,70.1,4,8,1170.43,0
Bulandshahr Mandi,Potatoes,1770.0,65.0,3,2,1390.18,0
Bulandshahr Mandi,Potatoes,1700.0,73.0,5,12,856.0,0
Bulandshahr Mandi,Potatoes,1800.0,64.7,4,15,942.62,1
Bulandshahr Mandi,Potatoes,1770.0,60.9,3,29,698.14,2
Bulandshahr Mandi,Potatoes,1770.0,81.1,5,27,260.23,2
Bulandshahr Mandi,Potatoes,1800.0,74.6,3,1,1402.59,0
Bulandshahr Mandi,Potatoes,1770.0,71.1,3,7,1236.4,0
Bulandshahr Mandi,Potatoes,2000.0,87.6,5,25,391.45,2
Bulandshahr Mandi,Potatoes,1700.0,63.6,3,23,808.56,2
Bulandshahr Mandi,Potatoes,1800.0,70.8,4,17,855.68,1
Bulandshahr Mandi,Potatoes,1770.0,91.2,3,6,1181.19,0
Bulandshahr Mandi,Potatoes,1770.0,86.1,5,6,1104.66,0
Bulandshahr Mandi,Potatoes,2000.0,68.2,3,1,1623.34,2
Bulandshahr Mandi,Potatoes,1700.0,75.7,4,15,848.22,1
Bulandshahr Mandi,Potatoes,1800.0,64.6,3,19,969.43,1
Bulandshahr Mandi,Potatoes,1770.0,58.6,5,25,367.72,2
Bulandshahr Mandi,Potatoes,2000.0,74.6,5,30,243.65,2
Bulandshahr Mandi,Potatoes,2000.0,85.5,5,10,1102.67,0
Bulandshahr Mandi,Potatoes,1770.0,67.8,4,15,914.88,1
Bulandshahr Mandi,Potatoes,2000.0,74.3,5,2,1528.11,1
Bulandshahr Mandi,Potatoes,1800.0,81.5,5,27,265.48,2
Bulandshahr Mandi,Potatoes,1700.0,81.4,3,11,1042.36,0
Bulandshahr Mandi,Potatoes,1700.0,71.2,5,9,982.29,0
Bulandshahr Mandi,Potatoes,2000.0,64.4,5,22,567.87,2
Bulandshahr Mandi,Potatoes,2000.0,73.5,3,18,1101.37,1
Bulandshahr Mandi,Potatoes,2000.0,61.3,3,22,1017.23,2
Bulandshahr Mandi,Potatoes,1700.0,59.8,5,23,433.04,2
Bulandshahr Mandi,Potatoes,1770.0,82.3,5,0,1364.25,1
Bulandshahr Mandi,Potatoes,1700.0,56.8,3,28,699.56,2
Bulandshahr Mandi,Potatoes,1770.0,60.9,5,28,233.69,2
Bulandshahr Mandi,Potatoes,1800.0,60.5,5,11,999.47,0
Bulandshahr Mandi,Potatoes,1700.0,63.0,5,18,635.95,1
Bulandshahr Mandi,Potatoes,2000.0,65.8,3,17,1154.75,1
Bulandshahr Mandi,Potatoes,1700.0,78.7,3,19,863.2,1
Bulandshahr Mandi,Potatoes,1770.0,82.2,5,12,873.41,0
Bulandshahr Mandi,Potatoes,1800.0,68.5,4,0,1455.75,0
Bulandshahr Mandi,Potatoes,1700.0,60.7,3,28,690.85,2
Bulandshahr Mandi,Potatoes,2000.0,69.3,5,15,906.48,1
Bulandshahr Mandi,Onions,3050.0,79.4,4,16,1621.13,1
Bulandshahr Mandi,Onions,3100.0,70.1,4,11,2003.8,1
Bulandshahr Mandi,Onions,3050.0,84.3,6,1,2515.7,2
Bulandshahr Mandi,Onions,2700.0,62.7,5,14,1371.03,1
Bulandshahr Mandi,Onions,4000.0,58.7,6,5,2997.8,2
Bulandshahr Mandi,Onions,4000.0,88.7,6,6,2760.35,2
Bulandshahr Mandi,Onions,3050.0,65.2,5,6,2210.39,2
Bulandshahr Mandi,Onions,2700.0,67.7,6,3,2088.48,1
Bulandshahr Mandi,Onions,2700.0,77.6,4,22,1084.09,2
Bulandshahr Mandi,Onions,3100.0,80.8,4,25,1069.76,2
Bulandshahr Mandi,Onions,4000.0,88.0,6,18,1240.45,2
Bulandshahr Mandi,Onions,3100.0,62.4,6,25,413.58,2
Bulandshahr Mandi,Onions,4000.0,88.7,4,24,1492.84,2
Bulandshahr Mandi,Onions,3100.0,83.2,5,12,1704.7,1
Bulandshahr Mandi,Onions,4000.0,84.9,4,2,3368.13,2
Bulandshahr Mandi,Onions,4000.0,72.4,5,12,2300.29,2
Bulandshahr Mandi,Onions,4000.0,86.1,4,21,1752.14,2
Bulandshahr Mandi,Onions,2700.0,86.1,4,21,1120.24,2
Bulandshahr Mandi,Onions,3100.0,66.3,5,17,1342.43,1
Bulandshahr Mandi,Onions,3100.0,90.3,6,15,1210.56,1
Bulandshahr Mandi,Onions,4000.0,72.6,4,17,2127.23,1
Bulandshahr Mandi,Onions,2700.0,82.4,5,9,1660.9,0
Bulandshahr Mandi,Onions,4000.0,60.1,5,23,1131.36,2
Bulandshahr Mandi,Onions,3100.0,70.9,4,1,2653.7,2
Bulandshahr Mandi,Onions,2700.0,80.3,5,24,639.7,2
Bulandshahr Mandi,Onions,3050.0,72.4,4,3,2471.45,2
Bulandshahr Mandi,Onions,4000.0,75.0,6,7,2679.71,2
Bulandshahr Mandi,Onions,3050.0,84.8,5,9,1903.4,1
Bulandshahr Mandi,Onions,2700.0,88.0,5,22,765.0,2
Bulandshahr Mandi,Onions,4000.0,68.5,5,8,2744.93,2
Bulandshahr Mandi,Onions,2700.0,82.8,5,4,2000.59,1
Bulandshahr Mandi,Onions,2700.0,64.7,6,5,1930.98,1
Bulandshahr Mandi,Onions,4000.0,69.1,5,18,1660.16,2
Bulandshahr Mandi,Onions,3050.0,84.5,4,20,1356.55,2
Bulandshahr Mandi,Onions,3050.0,83.9,6,5,2141.39,1
Bulandshahr Mandi,Onions,3050.0,75.4,6,16,1123.47,1
Bulandshahr Mandi,Onions,3100.0,66.1,5,25,685.14,2
Bulandshahr Mandi,Onions,4000.0,60.3,4,4,3298.38,2
Bulandshahr Mandi,Onions,4000.0,66.2,4,7,3013.59,2
Bulandshahr Mandi,Onions,2700.0,61.6,4,18,1345.48,2
Bulandshahr Mandi,Onions,3100.0,81.4,6,11,1613.71,1
Bulandshahr Mandi,Onions,4000.0,84.8,4,18,2009.81,2
Bulandshahr Mandi,Onions,3050.0,63.1,4,24,1146.94,2
Bulandshahr Mandi,Onions,3050.0,76.0,6,3,2361.12,2
Bulandshahr Mandi,Onions,2700.0,71.9,6,20,650.29,2
Bulandshahr Mandi,Onions,3100.0,62.1,5,6,2262.01,2
Bulandshahr Mandi,Onions,3100.0,85.4,5,22,902.26,2
Bulandshahr Mandi,Onions,3050.0,61.3,4,25,1085.26,2
Bulandshahr Mandi,Onions,3050.0,80.7,6,8,1869.61,0
Bulandshahr Mandi,Onions,3050.0,76.1,6,9,1789.07,0
Bulandshahr Mandi,Tomatoes,2500.0,89.3,8,6,1458.28,2
Bulandshahr Mandi,Tomatoes,2500.0,61.7,8,1,2068.08,0
Bulandshahr Mandi,Tomatoes,2300.0,80.6,10,0,1891.3,0
Bulandshahr Mandi,Tomatoes,2500.0,82.2,9,3,1743.12,2
Bulandshahr Mandi,Tomatoes,1880.0,86.9,9,5,1059.49,2
Bulandshahr Mandi,Tomatoes,1880.0,75.3,8,2,1359.21,0
Bulandshahr Mandi,Tomatoes,1880.0,63.4,9,0,1557.1,0
Bulandshahr Mandi,Tomatoes,2500.0,85.0,9,8,1174.34,2
Bulandshahr Mandi,Tomatoes,2500.0,84.7,10,9,951.67,2
Bulandshahr Mandi,Tomatoes,2500.0,71.7,9,9,1093.46,2
Bulandshahr Mandi,Tomatoes,2300.0,80.7,9,5,1380.32,2
Bulandshahr Mandi,Tomatoes,2500.0,57.3,9,5,1600.27,2
Bulandshahr Mandi,Tomatoes,2500.0,82.6,8,2,1878.78,0
Bulandshahr Mandi,Tomatoes,1880.0,75.2,9,6,1016.7,2
Bulandshahr Mandi,Tomatoes,2300.0,80.5,10,8,983.71,2
Bulandshahr Mandi,Tomatoes,2300.0,68.5,9,10,895.04,2
Bulandshahr Mandi,Tomatoes,1880.0,86.1,10,1,1367.65,0
Bulandshahr Mandi,Tomatoes,2300.0,76.6,9,4,1496.89,2
Bulandshahr Mandi,Tomatoes,1880.0,69.8,9,4,1198.19,2
Bulandshahr Mandi,Tomatoes,2500.0,70.6,8,5,1620.55,2
Bulandshahr Mandi,Tomatoes,2500.0,66.8,9,9,1104.79,2
Bulandshahr Mandi,Tomatoes,2300.0,79.3,9,0,1897.15,0
Bulandshahr Mandi,Tomatoes,2300.0,57.5,10,10,798.1,2
Bulandshahr Mandi,Tomatoes,2500.0,67.9,8,10,1115.11,2
Bulandshahr Mandi,Tomatoes,2500.0,80.2,10,7,1211.68,2
Bulandshahr Mandi,Tomatoes,2500.0,63.0,9,1,2049.51,0
Bulandshahr Mandi,Tomatoes,1880.0,70.8,10,4,1158.09,2
Bulandshahr Mandi,Tomatoes,2500.0,61.1,10,0,2175.05,0
Bulandshahr Mandi,Tomatoes,2300.0,89.5,9,6,1251.44,2
Bulandshahr Mandi,Tomatoes,1880.0,58.5,10,2,1389.65,0
Bulandshahr Mandi,Tomatoes,2300.0,63.5,9,9,1011.68,2
Bulandshahr Mandi,Tomatoes,2500.0,67.2,8,5,1632.18,2
Bulandshahr Mandi,Tomatoes,2300.0,65.0,10,10,784.6,2
Bulandshahr Mandi,Tomatoes,2300.0,58.7,10,6,1273.5,2
Bulandshahr Mandi,Tomatoes,2300.0,56.8,8,4,1614.71,2
Bulandshahr Mandi,Tomatoes,1880.0,66.8,8,7,1023.76,2
Bulandshahr Mandi,Tomatoes,2500.0,63.9,8,9,1228.27,2
Bulandshahr Mandi,Tomatoes,1880.0,57.4,9,0,1584.1,0
Bulandshahr Mandi,Tomatoes,1880.0,68.4,9,9,788.78,2
Bulandshahr Mandi,Tomatoes,2300.0,69.0,8,7,1290.48,2
Bulandshahr Mandi,Tomatoes,2500.0,80.6,10,2,1836.82,0
Bulandshahr Mandi,Tomatoes,2300.0,89.5,8,9,1051.51,2
Bulandshahr Mandi,Tomatoes,2300.0,83.7,8,0,1877.35,0
Bulandshahr Mandi,Tomatoes,2500.0,73.1,10,9,975.68,2
Bulandshahr Mandi,Tomatoes,2500.0,83.3,8,0,2075.15,0
Bulandshahr Mandi,Tomatoes,1880.0,76.4,9,4,1174.9,2
Bulandshahr Mandi,Tomatoes,1880.0,89.2,8,5,1095.16,2
Bulandshahr Mandi,Tomatoes,1880.0,60.1,10,0,1571.95,0
Bulandshahr Mandi,Tomatoes,1880.0,76.0,9,10,690.18,2
Bulandshahr Mandi,Tomatoes,2500.0,83.4,10,5,1452.29,2
Agra APMC Mandi,Wheat,2880.0,168.2,2,20,1569.78,1
Agra APMC Mandi,Wheat,2880.0,186.5,1,28,1649.98,1
Agra APMC Mandi,Wheat,2880.0,171.9,2,31,1286.68,1
Agra APMC Mandi,Wheat,2880.0,176.9,2,4,1929.09,0
Agra APMC Mandi,Wheat,2880.0,171.6,2,17,1631.96,0
Agra APMC Mandi,Wheat,2880.0,168.2,2,23,1495.42,1
Agra APMC Mandi,Wheat,2880.0,193.6,2,14,1623.4,0
Agra APMC Mandi,Wheat,2880.0,191.5,1,36,1537.15,2
Agra APMC Mandi,Wheat,2880.0,188.7,1,34,1570.71,2
Agra APMC Mandi,Wheat,2880.0,196.0,2,27,1311.71,1
Agra APMC Mandi,Wheat,2880.0,202.3,2,35,1108.99,2
Agra APMC Mandi,Wheat,2880.0,182.5,2,39,1064.61,2
Agra APMC Mandi,Wheat,2880.0,174.4,1,7,1952.02,0
Agra APMC Mandi,Wheat,2880.0,195.8,2,30,1242.43,1
Agra APMC Mandi,Wheat,2880.0,184.7,2,30,1274.4,1
Agra APMC Mandi,Wheat,2880.0,196.7,1,9,1832.64,0
Agra APMC Mandi,Wheat,2880.0,191.1,2,36,1114.67,2
Agra APMC Mandi,Wheat,2880.0,189.5,1,13,1816.02,0
Agra APMC Mandi,Wheat,2880.0,185.4,1,9,1880.74,0
Agra APMC Mandi,Wheat,2880.0,199.1,2,9,1718.39,0
Agra APMC Mandi,Wheat,2880.0,185.9,1,16,1795.21,0
Agra APMC Mandi,Wheat,2880.0,182.0,1,33,1606.73,2
Agra APMC Mandi,Wheat,2880.0,179.8,1,6,1940.82,0
Agra APMC Mandi,Wheat,2880.0,198.6,1,5,1870.84,0
Agra APMC Mandi,Wheat,2880.0,188.6,1,11,1843.44,0
Agra APMC Mandi,Wheat,2880.0,199.7,2,12,1646.73,0
Agra APMC Mandi,Wheat,2880.0,199.5,1,9,1820.72,0
Agra APMC Mandi,Wheat,2880.0,183.4,2,27,1350.04,1
Agra APMC Mandi,Wheat,2880.0,171.3,1,11,1916.15,0
Agra APMC Mandi,Wheat,2880.0,197.1,1,39,1482.55,2
Agra APMC Mandi,Wheat,2880.0,192.5,2,40,1017.2,2
Agra APMC Mandi,Wheat,2880.0,168.8,2,8,1864.77,0
Agra APMC Mandi,Wheat,2880.0,186.0,2,4,1890.1,0
Agra APMC Mandi,Wheat,2880.0,169.5,2,21,1540.62,1
Agra APMC Mandi,Wheat,2880.0,174.3,1,15,1854.63,0
Agra APMC Mandi,Wheat,2880.0,182.7,1,22,1736.22,1
Agra APMC Mandi,Wheat,2880.0,184.7,2,25,1393.88,1
Agra APMC Mandi,Wheat,2880.0,169.1,2,2,2011.98,0
Agra APMC Mandi,Wheat,2880.0,181.9,1,2,1979.8,0
Agra APMC Mandi,Wheat,2880.0,198.4,1,43,1431.76,2
Agra APMC Mandi,Wheat,2880.0,170.1,2,38,1118.98,2
Agra APMC Mandi,Wheat,2880.0,174.5,2,7,1866.03,0
Agra APMC Mandi,Wheat,2880.0,187.1,1,29,1635.85,1
Agra APMC Mandi,Wheat,2880.0,175.4,1,15,1850.12,0
Agra APMC Mandi,Wheat,2880.0,192.7,1,35,1544.65,2
Agra APMC Mandi,Wheat,2880.0,199.7,1,5,1866.04,0
Agra APMC Mandi,Wheat,2880.0,183.1,1,44,1470.86,2
Agra APMC Mandi,Wheat,2880.0,187.9,1,3,1941.27,0
Agra APMC Mandi,Wheat,2880.0,201.0,1,16,1733.78,0
Agra APMC Mandi,Wheat,2880.0,184.3,1,25,1694.09,1
Agra APMC Mandi,Mustard,6080.0,196.8,1,26,4281.44,1
Agra APMC Mandi,Mustard,6080.0,169.0,2,32,3201.91,2
Agra APMC Mandi,Mustard,6080.0,194.4,3,5,4626.08,0
Agra APMC Mandi,Mustard,6080.0,169.2,3,33,2109.98,2
Agra APMC Mandi,Mustard,6080.0,190.7,2,15,4182.2,0
Agra APMC Mandi,Mustard,6080.0,169.8,1,9,4913.81,0
Agra APMC Mandi,Mustard,6080.0,187.3,2,18,4010.59,0
Agra APMC Mandi,Mustard,6080.0,177.9,1,28,4291.33,1
Agra APMC Mandi,Mustard,6080.0,169.9,1,23,4477.1,1
Agra APMC Mandi,Mustard,6080.0,172.7,2,36,2942.95,2
Agra APMC Mandi,Mustard,6080.0,186.2,2,27,3461.46,1
Agra APMC Mandi,Mustard,6080.0,183.7,1,13,4731.47,0
Agra APMC Mandi,Mustard,6080.0,183.8,3,0,5131.3,0
Agra APMC Mandi,Mustard,6080.0,184.7,3,29,2450.83,1
Agra APMC Mandi,Mustard,6080.0,189.3,2,34,3023.08,2
Agra APMC Mandi,Mustard,6080.0,184.5,2,41,2605.1,2
Agra APMC Mandi,Mustard,6080.0,177.8,3,38,1630.02,2
Agra APMC Mandi,Mustard,6080.0,182.9,2,12,4395.86,0
Agra APMC Mandi,Mustard,6080.0,174.0,3,22,3125.94,1
Agra APMC Mandi,Mustard,6080.0,197.9,2,30,3243.42,1
Agra APMC Mandi,Mustard,6080.0,185.3,1,24,4386.61,1
Agra APMC Mandi,Mustard,6080.0,184.5,2,6,4758.92,0
Agra APMC Mandi,Mustard,6080.0,194.9,3,18,3434.99,0
Agra APMC Mandi,Mustard,6080.0,193.1,1,35,4020.67,2
Agra APMC Mandi,Mustard,6080.0,188.7,3,28,2534.19,1
Agra APMC Mandi,Mustard,6080.0,198.1,3,4,4702.13,0
Agra APMC Mandi,Mustard,6080.0,185.5,2,44,2418.36,2
Agra APMC Mandi,Mustard,6080.0,197.7,2,38,2757.4,2
Agra APMC Mandi,Mustard,6080.0,197.2,2,6,4705.89,0
Agra APMC Mandi,Mustard,6080.0,182.9,2,22,3779.62,1
Agra APMC Mandi,Mustard,6080.0,168.1,3,0,5201.95,0
Agra APMC Mandi,Mustard,6080.0,180.1,3,34,1997.4,2
Agra APMC Mandi,Mustard,6080.0,183.9,2,7,4699.86,0
Agra APMC Mandi,Mustard,6080.0,188.0,1,2,5051.05,0
Agra APMC Mandi,Mustard,6080.0,181.3,2,31,3229.52,1
Agra APMC Mandi,Mustard,6080.0,199.8,2,35,2934.39,2
Agra APMC Mandi,Mustard,6080.0,177.5,3,4,4788.16,0
Agra APMC Mandi,Mustard,6080.0,168.1,1,12,4827.41,0
Agra APMC Mandi,Mustard,6080.0,175.0,3,7,4519.37,0
Agra APMC Mandi,Mustard,6080.0,177.4,2,44,2435.57,2
Agra APMC Mandi,Mustard,6080.0,183.8,3,26,2729.85,1
Agra APMC Mandi,Mustard,6080.0,191.5,3,26,2711.42,1
Agra APMC Mandi,Mustard,6080.0,175.3,1,27,4332.08,1
Agra APMC Mandi,Mustard,6080.0,182.6,1,43,3811.43,2
Agra APMC Mandi,Mustard,6080.0,192.2,2,13,4298.91,0
Agra APMC Mandi,Mustard,6080.0,198.1,2,0,5066.95,0
Agra APMC Mandi,Mustard,6080.0,195.6,3,14,3798.49,0
Agra APMC Mandi,Mustard,6080.0,172.1,3,12,4064.22,0
Agra APMC Mandi,Mustard,6080.0,201.1,3,34,1960.74,2
Agra APMC Mandi,Mustard,6080.0,197.6,1,22,4400.07,1
Agra APMC Mandi,Potatoes,1850.0,199.6,3,21,569.01,2
Agra APMC Mandi,Potatoes,1850.0,190.4,3,29,457.06,2
Agra APMC Mandi,Potatoes,1850.0,183.3,5,14,573.13,1
Agra APMC Mandi,Potatoes,1610.0,201.8,5,0,669.7,0
Agra APMC Mandi,Potatoes,1610.0,177.9,3,7,679.32,0
Agra APMC Mandi,Potatoes,1850.0,192.7,4,21,469.14,2
Agra APMC Mandi,Potatoes,1850.0,195.4,5,14,541.55,1
Agra APMC Mandi,Potatoes,1850.0,168.2,3,27,542.84,2
Agra APMC Mandi,Potatoes,1850.0,182.7,3,26,527.13,2
Agra APMC Mandi,Potatoes,1610.0,172.8,3,8,684.97,0
Agra APMC Mandi,Potatoes,1610.0,200.8,3,7,589.25,0
Agra APMC Mandi,Potatoes,1850.0,184.5,3,29,469.75,2
Agra APMC Mandi,Potatoes,1850.0,178.1,4,3,938.72,0
Agra APMC Mandi,Potatoes,1610.0,187.5,5,0,734.05,0
Agra APMC Mandi,Potatoes,1850.0,198.5,5,14,533.46,1
Agra APMC Mandi,Potatoes,1850.0,177.9,4,21,502.18,2
Agra APMC Mandi,Potatoes,1850.0,192.2,4,28,310.98,2
Agra APMC Mandi,Potatoes,1850.0,188.9,4,23,431.4,2
Agra APMC Mandi,Potatoes,1850.0,200.4,5,17,446.49,1
Agra APMC Mandi,Potatoes,1850.0,193.0,4,6,808.49,0
Agra APMC Mandi,Potatoes,1850.0,173.3,3,24,586.83,2
Agra APMC Mandi,Potatoes,1850.0,200.4,5,4,801.86,0
Agra APMC Mandi,Potatoes,1850.0,183.9,4,22,465.13,2
Agra APMC Mandi,Potatoes,1850.0,191.2,5,25,238.15,2
Agra APMC Mandi,Potatoes,1610.0,168.8,3,26,435.28,2
Agra APMC Mandi,Potatoes,1610.0,181.8,3,7,663.98,0
Agra APMC Mandi,Potatoes,1850.0,199.9,3,2,880.57,0
Agra APMC Mandi,Potatoes,1850.0,182.3,3,24,563.83,2
Agra APMC Mandi,Potatoes,1610.0,179.4,3,13,590.2,1
Agra APMC Mandi,Potatoes,1610.0,201.5,4,11,493.89,0
Agra APMC Mandi,Potatoes,1850.0,188.6,3,5,877.51,0
Agra APMC Mandi,Potatoes,1610.0,198.1,5,3,624.58,0
Agra APMC Mandi,Potatoes,1610.0,196.6,5,13,422.79,1
Agra APMC Mandi,Potatoes,1850.0,181.6,5,28,159.33,2
Agra APMC Mandi,Potatoes,1850.0,180.6,3,20,640.19,1
Agra APMC Mandi,Potatoes,1850.0,182.3,5,9,724.63,0
Agra APMC Mandi,Potatoes,1850.0,178.1,5,28,161.85,2
Agra APMC Mandi,Potatoes,1850.0,174.0,5,8,782.8,0
Agra APMC Mandi,Potatoes,1850.0,192.0,5,10,664.3,0
Agra APMC Mandi,Potatoes,1850.0,170.8,3,4,969.2,0
Agra APMC Mandi,Potatoes,1850.0,175.1,3,21,637.58,2
Agra APMC Mandi,Potatoes,1610.0,178.1,4,13,534.13,1
Agra APMC Mandi,Potatoes,1850.0,203.0,4,10,683.62,0
Agra APMC Mandi,Potatoes,1850.0,174.1,3,8,881.29,0
Agra APMC Mandi,Potatoes,1610.0,175.6,4,18,447.36,1
Agra APMC Mandi,Potatoes,1850.0,199.0,5,16,477.1,1
Agra APMC Mandi,Potatoes,1850.0,184.5,5,1,953.27,0
Agra APMC Mandi,Potatoes,1850.0,196.0,5,14,539.98,1
Agra APMC Mandi,Potatoes,1850.0,197.7,5,5,784.85,0
Agra APMC Mandi,Potatoes,1610.0,189.1,3,26,386.68,2
Agra APMC Mandi,Onions,2720.0,187.1,4,0,1823.65,0
Agra APMC Mandi,Onions,2720.0,180.9,4,2,1762.68,0
Agra APMC Mandi,Onions,2720.0,182.7,6,25,276.52,2
Agra APMC Mandi,Onions,2720.0,196.9,4,21,882.66,2
Agra APMC Mandi,Onions,2720.0,170.8,4,9,1487.25,0
Agra APMC Mandi,Onions,1650.0,181.0,6,20,224.7,2
Agra APMC Mandi,Onions,2720.0,202.8,5,18,806.38,2
Agra APMC Mandi,Onions,1650.0,181.9,5,11,534.96,1
Agra APMC Mandi,Onions,1650.0,171.5,6,13,449.67,1
Agra APMC Mandi,Onions,2720.0,171.6,6,24,284.01,2
